@relation 'adult-weka.filters.unsupervised.attribute.Remove-V-R5-6,8,11-13,15'

@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
3,Married-civ-spouse,Husband,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,35,<=50K
8,Never-married,Own-child,0,0,20,<=50K
13,Divorced,Unmarried,0,0,90,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
3,Never-married,Unmarried,0,0,50,<=50K
12,Married-civ-spouse,Husband,0,0,45,<=50K
2,Never-married,Not-in-family,0,0,24,<=50K
13,Divorced,Unmarried,0,0,45,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,60,>50K
11,Never-married,Not-in-family,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,55,>50K
9,Married-spouse-absent,Unmarried,0,0,40,<=50K
6,Never-married,Own-child,0,0,30,<=50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
13,Married-civ-spouse,Husband,7688,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,55,<=50K
7,Never-married,Own-child,0,0,12,<=50K
11,Married-civ-spouse,Husband,0,0,50,>50K
8,Widowed,Not-in-family,2009,0,44,<=50K
6,Never-married,Own-child,0,0,44,<=50K
10,Never-married,Own-child,0,0,35,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Never-married,Own-child,0,0,18,<=50K
9,Widowed,Not-in-family,0,0,32,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
16,Married-civ-spouse,Husband,0,2415,45,>50K
10,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,20,<=50K
9,Married-civ-spouse,Husband,0,0,48,>50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
10,Never-married,Not-in-family,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,50,>50K
10,Never-married,Own-child,0,0,20,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
14,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Unmarried,0,0,38,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
14,Married-civ-spouse,Husband,0,1977,50,>50K
10,Never-married,Own-child,594,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,28,>50K
14,Married-civ-spouse,Wife,0,0,45,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,7688,0,40,>50K
12,Married-civ-spouse,Husband,0,0,40,<=50K
14,Divorced,Unmarried,0,0,40,<=50K
7,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
13,Divorced,Unmarried,0,0,35,>50K
12,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,56,>50K
9,Divorced,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Widowed,Not-in-family,2964,0,12,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,48,>50K
10,Never-married,Own-child,0,0,60,<=50K
12,Never-married,Own-child,0,0,16,<=50K
10,Married-civ-spouse,Husband,15024,0,50,>50K
13,Married-civ-spouse,Husband,0,1977,50,>50K
9,Married-civ-spouse,Husband,0,0,45,>50K
14,Married-civ-spouse,Husband,0,0,60,<=50K
12,Married-civ-spouse,Wife,0,0,35,>50K
11,Divorced,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,35,<=50K
13,Never-married,Not-in-family,0,0,60,<=50K
6,Married-civ-spouse,Husband,0,1887,40,>50K
14,Married-civ-spouse,Husband,3103,0,55,>50K
9,Separated,Unmarried,0,0,25,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,99999,0,45,>50K
7,Never-married,Own-child,0,0,32,<=50K
9,Never-married,Own-child,0,0,40,<=50K
9,Divorced,Unmarried,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,20,<=50K
9,Separated,Unmarried,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,90,<=50K
14,Never-married,Unmarried,0,0,20,<=50K
10,Never-married,Not-in-family,8614,0,40,>50K
15,Married-civ-spouse,Husband,99999,0,50,>50K
7,Never-married,Own-child,0,0,30,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
7,Never-married,Own-child,0,0,35,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,42,>50K
13,Widowed,Unmarried,27828,0,50,>50K
9,Never-married,Own-child,0,0,28,<=50K
4,Widowed,Other-relative,0,0,24,<=50K
10,Married-civ-spouse,Husband,0,0,60,>50K
6,Never-married,Own-child,0,0,20,<=50K
9,Never-married,Own-child,0,0,22,<=50K
15,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
11,Married-civ-spouse,Wife,0,0,18,<=50K
12,Divorced,Not-in-family,8614,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
14,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Wife,15024,0,60,>50K
7,Married-civ-spouse,Husband,0,0,60,<=50K
10,Married-spouse-absent,Unmarried,0,0,35,<=50K
9,Married-civ-spouse,Husband,0,0,50,>50K
11,Married-civ-spouse,Husband,0,0,60,<=50K
9,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,65,<=50K
10,Married-civ-spouse,Husband,4386,0,38,>50K
10,Married-civ-spouse,Husband,0,0,40,>50K
12,Married-civ-spouse,Husband,0,1887,70,>50K
6,Never-married,Not-in-family,0,0,55,<=50K
10,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,2964,0,12,<=50K
10,Divorced,Not-in-family,0,0,45,>50K
9,Married-civ-spouse,Husband,0,2002,40,<=50K
4,Married-spouse-absent,Unmarried,0,0,40,<=50K
9,Never-married,Own-child,0,0,25,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
14,Married-civ-spouse,Husband,0,0,60,>50K
12,Married-civ-spouse,Wife,0,0,40,<=50K
9,Never-married,Own-child,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,20,<=50K
10,Married-civ-spouse,Wife,0,0,20,<=50K
8,Divorced,Not-in-family,0,0,40,<=50K
13,Separated,Not-in-family,0,0,65,<=50K
13,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,35,<=50K
6,Never-married,Not-in-family,0,0,20,<=50K
10,Never-married,Own-child,0,0,30,<=50K
12,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Wife,0,0,40,>50K
6,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,48,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Own-child,0,0,50,<=50K
15,Married-civ-spouse,Husband,99999,0,50,>50K
10,Married-civ-spouse,Other-relative,0,0,40,<=50K
9,Never-married,Own-child,2907,0,40,<=50K
10,Divorced,Not-in-family,0,0,52,<=50K
9,Married-civ-spouse,Husband,0,0,38,>50K
9,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,33,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,55,<=50K
10,Never-married,Own-child,0,0,30,<=50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
9,Divorced,Own-child,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
9,Widowed,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,2463,0,35,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Unmarried,1831,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
12,Married-civ-spouse,Husband,0,1887,45,>50K
9,Married-civ-spouse,Husband,0,2051,40,<=50K
13,Never-married,Not-in-family,3325,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,5013,0,40,<=50K
14,Never-married,Not-in-family,0,0,50,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
8,Never-married,Unmarried,0,0,40,<=50K
4,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Husband,15024,0,40,>50K
15,Married-civ-spouse,Husband,0,0,60,>50K
13,Never-married,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,45,>50K
13,Married-civ-spouse,Husband,99999,0,70,>50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,1887,40,>50K
13,Divorced,Not-in-family,0,0,50,>50K
5,Separated,Unmarried,0,0,50,<=50K
7,Never-married,Other-relative,0,0,10,<=50K
10,Never-married,Own-child,0,0,20,<=50K
12,Widowed,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,3103,0,45,>50K
8,Married-civ-spouse,Husband,0,0,43,<=50K
7,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,35,<=50K
9,Never-married,Not-in-family,0,0,60,<=50K
10,Never-married,Own-child,0,0,30,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Own-child,0,0,20,<=50K
13,Married-civ-spouse,Husband,7298,0,40,>50K
9,Married-civ-spouse,Husband,15024,0,40,>50K
10,Divorced,Not-in-family,0,0,24,<=50K
14,Married-civ-spouse,Husband,0,0,65,>50K
13,Divorced,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,60,>50K
10,Never-married,Not-in-family,0,0,50,<=50K
10,Married-civ-spouse,Wife,0,0,40,<=50K
16,Married-civ-spouse,Husband,0,1902,50,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,50,>50K
7,Never-married,Own-child,0,0,45,<=50K
15,Married-civ-spouse,Husband,15024,0,40,>50K
4,Married-civ-spouse,Husband,0,1902,40,<=50K
10,Widowed,Unmarried,0,0,38,<=50K
14,Married-civ-spouse,Husband,0,0,45,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
12,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,65,>50K
9,Never-married,Not-in-family,6849,0,43,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,20,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
16,Divorced,Unmarried,15020,0,50,>50K
7,Married-civ-spouse,Husband,0,0,45,>50K
10,Never-married,Own-child,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-spouse-absent,Own-child,0,0,40,<=50K
6,Married-civ-spouse,Husband,3908,0,40,<=50K
9,Separated,Not-in-family,0,0,50,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
16,Married-civ-spouse,Husband,0,1902,40,>50K
10,Divorced,Not-in-family,0,0,60,<=50K
11,Never-married,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
14,Married-civ-spouse,Husband,0,0,60,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
15,Married-civ-spouse,Husband,15024,0,65,>50K
9,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,15024,0,40,>50K
10,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
9,Widowed,Not-in-family,0,0,10,<=50K
11,Married-civ-spouse,Husband,0,0,60,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
1,Married-civ-spouse,Husband,0,0,40,<=50K
10,Separated,Unmarried,0,0,37,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,0,0,20,<=50K
14,Married-civ-spouse,Husband,7688,0,45,>50K
9,Divorced,Not-in-family,0,0,65,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
13,Divorced,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,42,<=50K
13,Widowed,Unmarried,6497,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,55,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
7,Never-married,Own-child,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Own-child,0,0,50,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,35,<=50K
10,Divorced,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
10,Divorced,Unmarried,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
14,Widowed,Not-in-family,0,0,40,>50K
13,Married-civ-spouse,Husband,99999,0,50,>50K
9,Married-civ-spouse,Husband,0,0,56,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
15,Never-married,Not-in-family,14084,0,35,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
13,Widowed,Not-in-family,2346,0,15,<=50K
9,Married-civ-spouse,Wife,0,0,35,<=50K
11,Married-civ-spouse,Husband,0,1628,48,<=50K
10,Never-married,Own-child,0,0,30,<=50K
11,Married-civ-spouse,Husband,0,0,60,>50K
9,Married-civ-spouse,Husband,3137,0,40,<=50K
10,Widowed,Not-in-family,0,0,8,<=50K
11,Never-married,Unmarried,5455,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
7,Never-married,Own-child,594,0,20,<=50K
9,Married-civ-spouse,Husband,0,0,70,<=50K
14,Never-married,Own-child,0,0,15,<=50K
9,Separated,Other-relative,0,0,40,<=50K
6,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
15,Married-civ-spouse,Wife,15024,0,40,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
11,Married-civ-spouse,Husband,7688,0,40,>50K
9,Married-civ-spouse,Husband,0,0,65,<=50K
12,Never-married,Not-in-family,0,0,45,<=50K
14,Never-married,Not-in-family,0,0,40,<=50K
12,Never-married,Not-in-family,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
16,Married-civ-spouse,Husband,15024,0,40,>50K
14,Married-civ-spouse,Husband,15024,0,40,>50K
9,Never-married,Own-child,0,0,40,<=50K
4,Divorced,Not-in-family,0,0,3,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Unmarried,0,0,25,<=50K
9,Married-civ-spouse,Husband,0,0,35,<=50K
11,Married-civ-spouse,Husband,0,0,43,<=50K
10,Never-married,Own-child,0,0,40,<=50K
2,Widowed,Not-in-family,0,0,40,<=50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
4,Divorced,Unmarried,0,0,38,<=50K
10,Never-married,Own-child,0,0,15,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
10,Never-married,Own-child,0,0,35,<=50K
13,Married-civ-spouse,Wife,5013,0,45,<=50K
9,Widowed,Not-in-family,0,0,12,<=50K
6,Married-civ-spouse,Husband,9386,0,50,>50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,60,>50K
9,Divorced,Unmarried,0,0,36,<=50K
10,Married-civ-spouse,Husband,0,0,78,<=50K
10,Married-civ-spouse,Husband,0,0,48,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
11,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Wife,0,0,50,<=50K
5,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,8,<=50K
5,Divorced,Not-in-family,0,0,40,<=50K
9,Divorced,Unmarried,0,0,12,<=50K
4,Married-civ-spouse,Husband,0,0,26,<=50K
10,Separated,Not-in-family,0,0,60,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
6,Never-married,Unmarried,0,0,30,<=50K
16,Married-civ-spouse,Husband,0,0,40,>50K
5,Married-civ-spouse,Husband,0,0,25,>50K
10,Married-civ-spouse,Husband,7298,0,50,>50K
12,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,6418,0,58,>50K
9,Widowed,Not-in-family,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,32,<=50K
13,Married-civ-spouse,Husband,10605,0,50,>50K
4,Married-civ-spouse,Husband,0,0,50,<=50K
16,Married-civ-spouse,Wife,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,50,>50K
10,Divorced,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,1,<=50K
10,Married-civ-spouse,Husband,99999,0,50,>50K
6,Married-civ-spouse,Husband,2580,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,45,<=50K
10,Divorced,Not-in-family,0,0,50,>50K
10,Widowed,Not-in-family,0,0,16,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Separated,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,60,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Divorced,Not-in-family,99999,0,70,>50K
3,Married-spouse-absent,Unmarried,0,0,30,<=50K
12,Separated,Unmarried,25236,0,50,>50K
9,Widowed,Not-in-family,0,1974,40,<=50K
13,Married-civ-spouse,Wife,0,0,6,>50K
11,Married-civ-spouse,Husband,0,0,35,>50K
9,Divorced,Not-in-family,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,48,<=50K
13,Never-married,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,1573,40,<=50K
12,Divorced,Not-in-family,2597,0,48,<=50K
13,Married-civ-spouse,Husband,7688,0,40,>50K
9,Never-married,Other-relative,0,2339,40,<=50K
10,Never-married,Not-in-family,0,0,35,<=50K
15,Married-civ-spouse,Husband,0,0,60,>50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
10,Never-married,Unmarried,0,0,40,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
9,Widowed,Not-in-family,0,0,20,<=50K
13,Married-civ-spouse,Husband,0,0,52,>50K
10,Married-civ-spouse,Husband,0,1902,60,>50K
16,Married-civ-spouse,Husband,7688,0,55,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,1902,60,>50K
9,Divorced,Not-in-family,8614,0,44,>50K
12,Married-civ-spouse,Wife,0,0,40,<=50K
10,Separated,Not-in-family,0,2444,45,>50K
10,Divorced,Not-in-family,0,0,20,<=50K
9,Never-married,Own-child,0,2001,40,<=50K
13,Never-married,Not-in-family,3325,0,43,<=50K
11,Married-civ-spouse,Wife,0,0,25,>50K
4,Never-married,Own-child,0,0,7,<=50K
15,Married-civ-spouse,Husband,0,1902,40,>50K
13,Married-civ-spouse,Husband,0,0,45,>50K
5,Married-civ-spouse,Husband,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,21,<=50K
10,Divorced,Unmarried,0,0,60,<=50K
10,Married-civ-spouse,Wife,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
6,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Own-child,0,0,24,<=50K
9,Separated,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,70,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Divorced,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Separated,Unmarried,0,0,10,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
12,Divorced,Not-in-family,0,0,55,<=50K
12,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,20,<=50K
14,Never-married,Not-in-family,0,0,40,<=50K
12,Divorced,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,60,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
7,Separated,Unmarried,0,0,20,<=50K
9,Never-married,Own-child,0,0,40,<=50K
6,Never-married,Own-child,0,0,15,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
12,Separated,Not-in-family,0,0,30,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Own-child,0,0,40,>50K
12,Married-civ-spouse,Husband,0,0,45,>50K
10,Married-civ-spouse,Husband,3464,0,45,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
13,Divorced,Not-in-family,0,0,40,<=50K
14,Never-married,Not-in-family,0,0,40,<=50K
4,Never-married,Own-child,0,0,19,<=50K
10,Married-civ-spouse,Husband,0,0,20,<=50K
6,Married-civ-spouse,Husband,0,0,60,<=50K
9,Separated,Not-in-family,0,0,16,<=50K
9,Never-married,Not-in-family,0,0,20,<=50K
14,Never-married,Own-child,0,0,45,<=50K
9,Never-married,Own-child,0,0,30,<=50K
13,Never-married,Not-in-family,14344,0,40,>50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,80,>50K
14,Married-civ-spouse,Husband,0,0,60,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
7,Divorced,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,1977,60,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,7298,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Separated,Not-in-family,0,0,35,<=50K
10,Divorced,Own-child,0,0,40,<=50K
10,Divorced,Unmarried,0,0,50,<=50K
6,Never-married,Own-child,0,0,25,<=50K
9,Never-married,Not-in-family,0,0,60,<=50K
13,Never-married,Not-in-family,0,0,38,<=50K
13,Married-civ-spouse,Husband,0,1887,40,>50K
13,Married-civ-spouse,Husband,0,2392,55,>50K
13,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,1485,60,<=50K
7,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,50,<=50K
14,Married-civ-spouse,Husband,0,0,45,>50K
15,Married-civ-spouse,Husband,0,0,45,>50K
11,Divorced,Unmarried,0,0,40,<=50K
10,Never-married,Own-child,0,0,17,<=50K
6,Never-married,Own-child,0,0,10,<=50K
7,Widowed,Other-relative,0,0,16,<=50K
12,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Own-child,0,0,35,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Unmarried,0,0,24,<=50K
9,Divorced,Not-in-family,0,0,20,<=50K
6,Widowed,Not-in-family,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
16,Never-married,Not-in-family,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
10,Never-married,Other-relative,0,0,22,<=50K
11,Married-civ-spouse,Husband,0,0,40,>50K
6,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,32,<=50K
2,Separated,Not-in-family,0,0,50,<=50K
12,Divorced,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
10,Divorced,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,35,>50K
9,Never-married,Not-in-family,0,0,60,<=50K
7,Divorced,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,65,<=50K
9,Married-civ-spouse,Husband,0,0,52,<=50K
10,Never-married,Own-child,0,0,40,<=50K
16,Never-married,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Separated,Unmarried,0,0,50,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
9,Divorced,Unmarried,4934,0,36,>50K
13,Never-married,Not-in-family,13550,0,35,>50K
13,Married-civ-spouse,Husband,0,0,40,>50K
14,Married-civ-spouse,Husband,0,1740,60,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
13,Married-civ-spouse,Husband,0,0,50,<=50K
13,Married-civ-spouse,Wife,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,45,>50K
13,Married-civ-spouse,Husband,5178,0,40,>50K
12,Separated,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
4,Divorced,Not-in-family,0,0,40,<=50K
14,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,15,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
